exp_name,method,dataset,order,seed,backbone,best_lr,tasks,final_epoch_train_loss,training_runtime_s,training_gpu_ms,terminal_flops_per_sample,overall_learning_flops,core_training_flops,learning_auxiliary_flops,single_sample_forward_flops,model_parameter_bytes,model_buffer_bytes,optimizer_state_bytes,persistent_storage_bytes,persistent_storage_mib,inference_latency_ms_per_sample,peak_allocated_gpu_memory_mib,task_1_acc,task_2_acc,task_3_acc,task_4_acc
texture-all-4,tagfex,texture,2,56,resnet18_cifar,0.01,4,0.00964565301934878,96.72947095401469,97540.359375,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.39818251249622943,10090.201171875,1.0,1.0,1.0,1.0
texture-all-4,tagfex,texture,3,52,resnet18_cifar,0.01,4,0.010906659966955582,99.72007634598413,100522.734375,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4021022124409986,10090.50732421875,0.9180327868852459,1.0,0.3898305084745763,0.9841269841269841
texture-all-4,tagfex,texture,3,53,resnet18_cifar,0.1,4,0.012093558333193262,97.17857174700475,97971.40625,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.40144020416240284,10090.50732421875,0.4426229508196721,0.43859649122807015,0.7288135593220338,0.9841269841269841
texture-all-4,tagfex,texture,3,54,resnet18_cifar,0.01,4,0.008300200135757526,98.12557288698736,98921.21875,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4013897582505403,10090.50732421875,1.0,1.0,1.0,1.0
texture-all-4,tagfex,texture,3,55,resnet18_cifar,0.01,4,0.007260026255001624,99.81933981699694,100621.2109375,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.40179608749895124,10090.50732421875,1.0,1.0,1.0,1.0
texture-all-4,tagfex,texture,3,56,resnet18_cifar,0.05,4,0.002880807457646976,100.76763047500572,101573.703125,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.40370229580730665,10090.50732421875,0.6557377049180327,1.0,1.0,1.0
texture-all-4,cwr_star,texture,1,52,resnet18_cifar,0.01,4,0.011491992138326168,179.53195209799742,181316.953125,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.9030272292269123,10091.388671875,1.0,1.0,1.0,1.0
texture-all-4,cwr_star,texture,1,53,resnet18_cifar,0.01,4,0.023282173151771227,180.11216610898555,181686.8125,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.8488288874408075,10091.388671875,1.0,1.0,0.15384615384615385,1.0
texture-all-4,cwr_star,texture,1,54,resnet18_cifar,0.01,4,0.014843020588159561,182.47145681698748,184109.921875,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.938602987480408,10091.388671875,1.0,1.0,1.0,1.0
texture-all-4,cwr_star,texture,1,55,resnet18_cifar,0.01,4,0.017826870021720728,181.39210306100722,182738.1875,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.9367520499533081,10091.388671875,1.0,0.9841269841269841,1.0,1.0
texture-all-4,cwr_star,texture,1,56,resnet18_cifar,0.01,4,0.01185264065861702,177.94136949098902,179380.90625,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.9032818374786681,10091.388671875,1.0,0.6349206349206349,1.0,0.9830508474576272
texture-all-4,cwr_star,texture,2,52,resnet18_cifar,0.01,4,0.04514487786218524,181.4014695579972,182946.03125,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.8209163875411226,10091.84375,1.0,0.6666666666666666,1.0,0.875
texture-all-4,cwr_star,texture,2,53,resnet18_cifar,0.01,4,0.008215124284227689,183.73919375000696,185821.609375,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.8818767542228064,10091.84375,1.0,0.9545454545454546,0.90625,1.0
texture-all-4,cwr_star,texture,2,54,resnet18_cifar,0.01,4,0.022191523853689433,181.73364755199873,183206.40625,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.5478143124491908,10091.84375,1.0,0.6212121212121212,1.0,0.017857142857142856
